PR#,Review Time,Review Time (working days),Review Time (mins),Initial Response Time (working days),Initial Response Time (mins),Code Review Comments,PR Issue Comments,PR Review Comments,Total Comments,PR Ready On,PR Merged On,Ready->Merge,PR Author,PR URL
66470,0s,0s,0,0s,0,0,0,0,0,2026-03-15T16:45:00Z,2026-03-15T17:30:37Z,45m 37s,Sembauke,https://github.com/freeCodeCamp/freeCodeCamp/pull/66470
66469,0s,0s,0,0s,0,0,0,0,0,2026-03-15T16:44:16Z,2026-03-15T17:19:24Z,35m 8s,Sembauke,https://github.com/freeCodeCamp/freeCodeCamp/pull/66469
66468,0s,0s,0,0s,0,0,0,0,0,2026-03-15T15:29:02Z,2026-03-15T16:02:36Z,33m 34s,Sembauke,https://github.com/freeCodeCamp/freeCodeCamp/pull/66468
66467,0s,0s,0,0s,0,0,0,0,0,2026-03-15T15:28:05Z,2026-03-15T16:02:28Z,34m 23s,Sembauke,https://github.com/freeCodeCamp/freeCodeCamp/pull/66467
66466,0s,0s,0,0s,0,0,0,0,0,2026-03-15T15:27:04Z,2026-03-15T16:02:25Z,35m 21s,Sembauke,https://github.com/freeCodeCamp/freeCodeCamp/pull/66466
66465,0s,0s,0,0s,0,0,0,0,0,2026-03-15T15:25:37Z,2026-03-15T16:02:03Z,36m 26s,Sembauke,https://github.com/freeCodeCamp/freeCodeCamp/pull/66465
66464,0s,0s,0,0s,0,0,0,0,0,2026-03-15T15:12:19Z,2026-03-15T15:44:33Z,32m 14s,Sembauke,https://github.com/freeCodeCamp/freeCodeCamp/pull/66464
66458,0s,0s,0,0s,0,0,0,1,1,2026-03-14T18:03:31Z,2026-03-15T19:04:52Z,1d 1h 1m 21s,Harshithk951,https://github.com/freeCodeCamp/freeCodeCamp/pull/66458
66455,0s,0s,0,0s,0,0,0,0,0,2026-03-14T14:00:52Z,2026-03-14T18:27:44Z,4h 26m 52s,Sembauke,https://github.com/freeCodeCamp/freeCodeCamp/pull/66455
66454,0s,0s,0,0s,0,0,0,0,0,2026-03-14T13:59:29Z,2026-03-14T18:27:40Z,4h 28m 11s,Sembauke,https://github.com/freeCodeCamp/freeCodeCamp/pull/66454
66453,0s,0s,0,0s,0,0,0,0,0,2026-03-14T13:58:28Z,2026-03-14T18:27:25Z,4h 28m 57s,Sembauke,https://github.com/freeCodeCamp/freeCodeCamp/pull/66453
66452,0s,0s,0,0s,0,0,0,0,0,2026-03-14T13:56:11Z,2026-03-14T18:26:23Z,4h 30m 12s,Sembauke,https://github.com/freeCodeCamp/freeCodeCamp/pull/66452
66441,4h 22m,4h 22m,262,4h 22m,262,0,0,0,0,2026-03-13T22:19:49Z,2026-03-16T17:22:31Z,2d 19h 2m 42s,huyenltnguyen,https://github.com/freeCodeCamp/freeCodeCamp/pull/66441
66431,3h 8m 57s,3h 8m 57s,188,3h 8m 57s,188,0,0,0,0,2026-03-13T14:44:15Z,2026-03-13T18:34:39Z,3h 50m 24s,Sembauke,https://github.com/freeCodeCamp/freeCodeCamp/pull/66431
66430,3h 13m 16s,3h 13m 16s,193,3h 13m 16s,193,0,0,0,0,2026-03-13T14:41:53Z,2026-03-13T17:55:13Z,3h 13m 20s,Sembauke,https://github.com/freeCodeCamp/freeCodeCamp/pull/66430
66429,3h 15m 3s,3h 15m 3s,195,3h 15m 3s,195,0,0,0,0,2026-03-13T14:40:12Z,2026-03-13T17:55:18Z,3h 15m 6s,Sembauke,https://github.com/freeCodeCamp/freeCodeCamp/pull/66429
66425,4h 51m,4h 51m,291,4h 51m,291,0,0,0,0,2026-03-13T12:45:27Z,2026-03-13T17:52:03Z,5h 6m 36s,Sembauke,https://github.com/freeCodeCamp/freeCodeCamp/pull/66425
66420,0s,0s,0,0s,0,0,0,0,0,2026-03-13T12:04:30Z,2026-03-14T09:13:18Z,21h 8m 48s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/66420
66417,0s,0s,0,0s,0,0,0,0,0,2026-03-13T10:28:19Z,2026-03-13T12:12:21Z,1h 44m 2s,shOumik-saha,https://github.com/freeCodeCamp/freeCodeCamp/pull/66417
66403,3h,3h,180,3h,180,0,0,0,0,2026-03-12T18:47:33Z,2026-03-14T10:29:12Z,1d 15h 41m 39s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/66403
66399,7h 16m,7h 16m,436,5m 23s,5,2,0,1,3,2026-03-12T17:01:50Z,2026-03-13T16:54:55Z,23h 53m 5s,octavio-js,https://github.com/freeCodeCamp/freeCodeCamp/pull/66399
66398,13h,1 day and 5h [Based on 8h on a working day],780,1 day and 1h 36m [Based on 8h on a working day],576,0,3,1,4,2026-03-12T16:52:05Z,2026-03-14T11:08:46Z,1d 18h 16m 41s,octavio-js,https://github.com/freeCodeCamp/freeCodeCamp/pull/66398
66391,8h,1 day [Based on 8h on a working day],480,1 day [Based on 8h on a working day],480,0,0,0,0,2026-03-12T12:00:12Z,2026-03-13T10:35:08Z,22h 34m 56s,Sembauke,https://github.com/freeCodeCamp/freeCodeCamp/pull/66391
66380,0s,0s,0,0s,0,0,1,0,1,2026-03-13T23:16:56Z,2026-03-15T11:09:32Z,1d 11h 52m 36s,huyenltnguyen,https://github.com/freeCodeCamp/freeCodeCamp/pull/66380
66355,10h,1 day and 2h [Based on 8h on a working day],600,2h,120,1,1,2,4,2026-03-10T19:48:44Z,2026-03-12T18:37:35Z,1d 22h 48m 51s,ragini-pandey,https://github.com/freeCodeCamp/freeCodeCamp/pull/66355
66351,12m 17s,12m 17s,12,12m 17s,12,0,0,0,0,2026-03-10T16:54:05Z,2026-03-10T17:33:55Z,39m 50s,Julien-Desbard,https://github.com/freeCodeCamp/freeCodeCamp/pull/66351
66349,5h,5h,300,29m 41s,29,4,0,1,5,2026-03-10T16:35:14Z,2026-03-11T10:54:02Z,18h 18m 48s,farchettiensis,https://github.com/freeCodeCamp/freeCodeCamp/pull/66349
66343,10h,1 day and 2h [Based on 8h on a working day],600,1 day and 2h [Based on 8h on a working day],600,1,0,0,1,2026-03-12T19:04:36Z,2026-03-16T20:40:03Z,4d 1h 35m 27s,jdwilkin4,https://github.com/freeCodeCamp/freeCodeCamp/pull/66343
66327,10d 19h 48m,32 days and 3h 48m [Based on 8h on a working day],15588,32 days and 3h 48m [Based on 8h on a working day],15588,0,0,0,0,2026-03-10T10:37:53Z,2026-04-24T16:48:13Z,45d 6h 10m 20s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/66327
66282,0s,0s,0,0s,0,0,0,0,0,2026-03-07T10:43:11Z,2026-03-07T11:52:28Z,1h 9m 17s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/66282
66269,8h,1 day [Based on 8h on a working day],480,1 day [Based on 8h on a working day],480,2,0,1,3,2026-03-06T11:07:17Z,2026-03-09T11:43:42Z,3d 0h 36m 25s,larymak,https://github.com/freeCodeCamp/freeCodeCamp/pull/66269
66265,0s,0s,0,0s,0,0,0,0,0,2026-03-06T06:50:32Z,2026-03-06T08:54:02Z,2h 3m 30s,ekwak47,https://github.com/freeCodeCamp/freeCodeCamp/pull/66265
66256,15h,1 day and 7h [Based on 8h on a working day],900,3h 29m 38s,209,2,1,1,4,2026-03-05T15:12:13Z,2026-03-17T09:11:36Z,11d 17h 59m 23s,zairahira,https://github.com/freeCodeCamp/freeCodeCamp/pull/66256
66255,4h 38m,4h 38m,278,4h 35m,275,2,1,2,5,2026-03-05T13:57:45Z,2026-03-13T08:30:59Z,7d 18h 33m 14s,zairahira,https://github.com/freeCodeCamp/freeCodeCamp/pull/66255
66250,10h 55m,1 day and 2h 55m [Based on 8h on a working day],655,0s,0,28,1,3,32,2026-03-05T09:13:40Z,2026-04-24T18:25:02Z,50d 9h 11m 22s,zairahira,https://github.com/freeCodeCamp/freeCodeCamp/pull/66250
66247,4h 23m,4h 23m,263,4h 23m,263,0,0,0,0,2026-03-05T02:54:32Z,2026-03-05T18:23:22Z,15h 28m 50s,Venkat-Entropik,https://github.com/freeCodeCamp/freeCodeCamp/pull/66247
66236,0s,0s,0,0s,0,0,0,0,0,2026-03-04T10:42:36Z,2026-03-04T11:19:21Z,36m 45s,Anshit-Sony,https://github.com/freeCodeCamp/freeCodeCamp/pull/66236
66235,33d 16h,101 days [Based on 8h on a working day],48480,3 days [Based on 8h on a working day],1440,0,0,2,2,2026-03-04T12:49:55Z,2026-07-24T07:58:41Z,141d 19h 8m 46s,Fixito,https://github.com/freeCodeCamp/freeCodeCamp/pull/66235
66232,0s,0s,0,0s,0,0,0,0,0,2026-03-04T08:04:26Z,2026-03-04T08:52:48Z,48m 22s,phoenix66666,https://github.com/freeCodeCamp/freeCodeCamp/pull/66232
66216,5h 48m 8s,5h 48m 8s,348,5h 48m 8s,348,0,0,0,0,2026-03-03T15:33:45Z,2026-03-03T21:22:04Z,5h 48m 19s,abhishekDeshmukh74,https://github.com/freeCodeCamp/freeCodeCamp/pull/66216
66197,3d 22h 16m,11 days and 6h 16m [Based on 8h on a working day],5656,1h 32m 5s,92,22,4,7,33,2026-03-02T16:44:35Z,2026-03-18T13:16:53Z,15d 20h 32m 18s,LGH831,https://github.com/freeCodeCamp/freeCodeCamp/pull/66197
66191,9h 43m,1 day and 1h 43m [Based on 8h on a working day],583,5h,300,4,0,1,5,2026-03-02T17:41:23Z,2026-03-03T20:52:51Z,1d 3h 11m 28s,moT01,https://github.com/freeCodeCamp/freeCodeCamp/pull/66191
66164,4h 1m,4h 1m,241,4h 1m,241,0,1,0,1,2026-03-01T19:39:51Z,2026-03-02T18:01:53Z,22h 22m 2s,Supravisor,https://github.com/freeCodeCamp/freeCodeCamp/pull/66164
66161,16h,2 days [Based on 8h on a working day],960,3h 59m,239,2,0,2,4,2026-03-01T14:21:30Z,2026-03-05T10:38:06Z,3d 20h 16m 36s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/66161
66149,0s,0s,0,0s,0,0,0,0,0,2026-02-28T17:57:55Z,2026-02-28T19:14:40Z,1h 16m 45s,PrafulVRaj,https://github.com/freeCodeCamp/freeCodeCamp/pull/66149
66147,0s,0s,0,0s,0,0,0,0,0,2026-02-28T17:00:01Z,2026-02-28T18:40:59Z,1h 40m 58s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/66147
66143,0s,0s,0,0s,0,0,0,0,0,2026-02-28T13:25:58Z,2026-02-28T15:51:45Z,2h 25m 47s,gangulysiddhartha22-cmyk,https://github.com/freeCodeCamp/freeCodeCamp/pull/66143
66140,0s,0s,0,0s,0,1,0,1,2,2026-02-28T08:53:24Z,2026-02-28T18:43:53Z,9h 50m 29s,Jeevankumar-s,https://github.com/freeCodeCamp/freeCodeCamp/pull/66140
66132,16d 16h,50 days [Based on 8h on a working day],24000,1 day and 7h 50m [Based on 8h on a working day],950,1,0,1,2,2026-02-27T22:01:07Z,2026-05-09T10:25:09Z,70d 12h 24m 2s,a2937,https://github.com/freeCodeCamp/freeCodeCamp/pull/66132
66130,4h,4h,240,1m 32s,1,2,1,2,5,2026-02-27T18:24:00Z,2026-02-28T08:09:38Z,13h 45m 38s,imsanupm,https://github.com/freeCodeCamp/freeCodeCamp/pull/66130
66126,0s,0s,0,0s,0,0,0,0,0,2026-02-27T09:21:27Z,2026-02-27T09:49:50Z,28m 23s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/66126
66124,6h 45m,6h 45m,405,0s,0,2,5,2,9,2026-02-27T07:54:49Z,2026-02-28T00:55:46Z,17h 0m 57s,ash-win19,https://github.com/freeCodeCamp/freeCodeCamp/pull/66124
66122,4h 12m,4h 12m,252,4h 12m,252,0,0,0,0,2026-02-26T22:41:38Z,2026-02-27T18:12:31Z,19h 30m 53s,cesarinsalad,https://github.com/freeCodeCamp/freeCodeCamp/pull/66122
66116,8m 7s,8m 7s,8,8m 7s,8,0,0,2,2,2026-02-26T19:00:33Z,2026-02-27T18:12:49Z,23h 12m 16s,iAakash1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66116
66113,7h,7h,420,7h,420,0,1,0,1,2026-02-26T15:01:31Z,2026-02-27T09:56:12Z,18h 54m 41s,lockinginfor2026-arch,https://github.com/freeCodeCamp/freeCodeCamp/pull/66113
66112,1h 9m 44s,1h 9m 44s,69,1h 9m 44s,69,0,0,0,0,2026-02-26T14:09:01Z,2026-02-26T15:46:54Z,1h 37m 53s,thefool309,https://github.com/freeCodeCamp/freeCodeCamp/pull/66112
66106,2h,2h,120,2h,120,0,0,0,0,2026-02-26T12:26:01Z,2026-02-27T14:24:44Z,1d 1h 58m 43s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/66106
66103,8h,1 day [Based on 8h on a working day],480,1 day [Based on 8h on a working day],480,0,0,0,0,2026-02-26T10:50:55Z,2026-02-28T08:23:12Z,1d 21h 32m 17s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/66103
66102,1d 8h,4 days [Based on 8h on a working day],1920,1 day [Based on 8h on a working day],480,0,0,1,1,2026-02-26T10:46:54Z,2026-03-05T09:50:48Z,6d 23h 3m 54s,nguyenduybao1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66102
66097,8h,1 day [Based on 8h on a working day],480,0s,0,2,0,2,4,2026-02-26T10:10:06Z,2026-02-27T09:22:45Z,23h 12m 39s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/66097
66082,0s,0s,0,0s,0,0,0,0,0,2026-02-25T22:10:32Z,2026-02-26T08:04:20Z,9h 53m 48s,Aryankpoor,https://github.com/freeCodeCamp/freeCodeCamp/pull/66082
66080,1h,1h,60,1h,60,0,0,0,0,2026-02-25T21:57:49Z,2026-02-26T08:04:59Z,10h 7m 10s,jordantrent,https://github.com/freeCodeCamp/freeCodeCamp/pull/66080
66070,42m 46s,42m 46s,42,34m 53s,34,2,0,1,3,2026-02-25T18:57:04Z,2026-02-25T20:07:24Z,1h 10m 20s,ragini-pandey,https://github.com/freeCodeCamp/freeCodeCamp/pull/66070
66059,8h,1 day [Based on 8h on a working day],480,1h 54m 5s,114,2,0,1,3,2026-02-25T14:18:45Z,2026-02-26T08:20:31Z,18h 1m 46s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/66059
66047,1d 7h 38m,3 days and 7h 38m [Based on 8h on a working day],1898,0s,0,1,0,1,2,2026-02-25T11:31:24Z,2026-03-04T07:37:42Z,6d 20h 6m 18s,nguyenduybao1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66047
66039,0s,0s,0,0s,0,0,0,0,0,2026-02-25T01:04:18Z,2026-02-25T08:39:40Z,7h 35m 22s,Supravisor,https://github.com/freeCodeCamp/freeCodeCamp/pull/66039
66038,0s,0s,0,0s,0,0,0,0,0,2026-02-24T22:01:24Z,2026-02-25T08:37:31Z,10h 36m 7s,farchettiensis,https://github.com/freeCodeCamp/freeCodeCamp/pull/66038
66032,2m 30s,2m 30s,2,2m 30s,2,0,0,0,0,2026-02-24T17:44:23Z,2026-02-24T18:11:37Z,27m 14s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/66032
66030,5h,5h,300,5h,300,0,0,0,0,2026-02-24T17:04:12Z,2026-02-25T13:55:40Z,20h 51m 28s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/66030
66027,5h 40m 52s,5h 40m 52s,340,1h 13m 50s,73,1,1,1,3,2026-02-24T15:18:49Z,2026-02-24T21:40:43Z,6h 21m 54s,ragini-pandey,https://github.com/freeCodeCamp/freeCodeCamp/pull/66027
66023,0s,0s,0,0s,0,0,0,0,0,2026-02-24T05:19:33Z,2026-02-24T08:38:00Z,3h 18m 27s,Supravisor,https://github.com/freeCodeCamp/freeCodeCamp/pull/66023
66019,1d 16h,5 days [Based on 8h on a working day],2400,5 days [Based on 8h on a working day],2400,6,0,3,9,2026-02-24T05:22:34Z,2026-03-04T13:38:48Z,8d 8h 16m 14s,Ksound22,https://github.com/freeCodeCamp/freeCodeCamp/pull/66019
66009,1d 16h,5 days [Based on 8h on a working day],2400,5 days [Based on 8h on a working day],2400,2,1,3,6,2026-02-24T05:22:29Z,2026-03-09T12:59:47Z,13d 7h 37m 18s,Ksound22,https://github.com/freeCodeCamp/freeCodeCamp/pull/66009
66008,1d 15h 34m,4 days and 7h 34m [Based on 8h on a working day],2374,4 days [Based on 8h on a working day],1920,4,0,1,5,2026-02-24T05:22:25Z,2026-03-03T21:56:06Z,7d 16h 33m 41s,Ksound22,https://github.com/freeCodeCamp/freeCodeCamp/pull/66008
66007,4d 13h 20m,13 days and 5h 20m [Based on 8h on a working day],6560,10 days [Based on 8h on a working day],4800,3,0,1,4,2026-02-23T08:15:18Z,2026-03-17T10:04:06Z,22d 1h 48m 48s,zairahira,https://github.com/freeCodeCamp/freeCodeCamp/pull/66007
66004,0s,0s,0,0s,0,0,0,0,0,2026-02-22T19:42:26Z,2026-02-23T10:47:55Z,15h 5m 29s,MostafaElsehy,https://github.com/freeCodeCamp/freeCodeCamp/pull/66004
66001,3d,9 days [Based on 8h on a working day],4320,8 days and 5h 57m [Based on 8h on a working day],4197,1,2,2,5,2026-02-22T09:37:12Z,2026-03-06T13:04:08Z,12d 3h 26m 56s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/66001
65995,1d 16h,5 days [Based on 8h on a working day],2400,5 days [Based on 8h on a working day],2400,0,0,0,0,2026-02-22T10:50:31Z,2026-03-01T17:39:40Z,7d 6h 49m 9s,Ksound22,https://github.com/freeCodeCamp/freeCodeCamp/pull/65995
65991,2d 8h,7 days [Based on 8h on a working day],3360,7 days [Based on 8h on a working day],3360,2,0,2,4,2026-02-22T10:50:31Z,2026-03-04T11:52:39Z,10d 1h 2m 8s,Ksound22,https://github.com/freeCodeCamp/freeCodeCamp/pull/65991
65987,2d 8h,7 days [Based on 8h on a working day],3360,1 day [Based on 8h on a working day],480,3,0,4,7,2026-02-22T10:50:33Z,2026-03-04T21:46:42Z,10d 10h 56m 9s,Ksound22,https://github.com/freeCodeCamp/freeCodeCamp/pull/65987
65986,2h 45m,2h 45m,165,2h 45m,165,0,0,0,0,2026-02-21T07:05:00Z,2026-02-23T16:45:55Z,2d 9h 40m 55s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/65986
65980,23h,2 days and 7h [Based on 8h on a working day],1380,1h 48m 35s,108,25,1,15,41,2026-02-25T15:01:46Z,2026-03-24T14:07:59Z,26d 23h 6m 13s,Jeevankumar-s,https://github.com/freeCodeCamp/freeCodeCamp/pull/65980
65965,35m 8s,35m 8s,35,35m 8s,35,0,0,0,0,2026-02-19T16:32:48Z,2026-02-19T17:22:23Z,49m 35s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/65965
65957,0s,0s,0,0s,0,0,0,0,0,2026-02-19T09:55:31Z,2026-02-19T15:12:52Z,5h 17m 21s,Dario-DC,https://github.com/freeCodeCamp/freeCodeCamp/pull/65957
65949,7h 13m,7h 13m,433,7h 13m,433,1,0,0,1,2026-02-18T19:50:41Z,2026-02-20T17:54:36Z,1d 22h 3m 55s,Dario-DC,https://github.com/freeCodeCamp/freeCodeCamp/pull/65949
65948,1h 1m 23s,1h 1m 23s,61,1h 1m 23s,61,0,3,0,3,2026-02-18T16:52:38Z,2026-02-18T18:21:59Z,1h 29m 21s,CaliYost,https://github.com/freeCodeCamp/freeCodeCamp/pull/65948
65945,1h 37m 36s,1h 37m 36s,97,1h 37m 36s,97,0,0,0,0,2026-02-18T16:05:38Z,2026-02-18T18:11:32Z,2h 5m 54s,shubham-t-rai,https://github.com/freeCodeCamp/freeCodeCamp/pull/65945
65927,4h,4h,240,2h 37m 56s,157,3,1,3,7,2026-02-17T18:58:35Z,2026-03-05T10:04:21Z,15d 15h 5m 46s,Jeevankumar-s,https://github.com/freeCodeCamp/freeCodeCamp/pull/65927
65924,1h 38m 15s,1h 38m 15s,98,1h 38m 15s,98,0,0,0,0,2026-02-17T15:32:56Z,2026-02-17T17:11:17Z,1h 38m 21s,Jeevankumar-s,https://github.com/freeCodeCamp/freeCodeCamp/pull/65924
65917,16m,16m,16,16m,16,0,2,0,2,2026-02-17T12:58:03Z,2026-02-17T14:44:08Z,1h 46m 5s,tarant28,https://github.com/freeCodeCamp/freeCodeCamp/pull/65917
65914,0s,0s,0,0s,0,0,1,0,1,2026-02-17T10:17:02Z,2026-02-17T12:27:58Z,2h 10m 56s,AnanthuNarashimman,https://github.com/freeCodeCamp/freeCodeCamp/pull/65914
65899,6h 15m,6h 15m,375,6h 7m,367,1,0,1,2,2026-02-16T19:15:17Z,2026-02-17T17:41:02Z,22h 25m 45s,Jeevankumar-s,https://github.com/freeCodeCamp/freeCodeCamp/pull/65899
65888,5d,15 days [Based on 8h on a working day],7200,15 days [Based on 8h on a working day],7200,0,0,0,0,2026-02-15T08:12:20Z,2026-03-07T10:19:08Z,20d 2h 6m 48s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/65888
65885,8h,1 day [Based on 8h on a working day],480,0s,0,0,1,1,2,2026-02-14T17:55:52Z,2026-02-17T12:16:56Z,2d 18h 21m 4s,Jeevankumar-s,https://github.com/freeCodeCamp/freeCodeCamp/pull/65885
65884,0s,0s,0,0s,0,1,0,2,3,2026-02-14T17:39:16Z,2026-02-14T18:38:01Z,58m 45s,Jeevankumar-s,https://github.com/freeCodeCamp/freeCodeCamp/pull/65884
65879,20d,60 days [Based on 8h on a working day],28800,60 days [Based on 8h on a working day],28800,0,0,0,0,2026-02-14T03:44:52Z,2026-05-09T10:24:46Z,84d 6h 39m 54s,a2937,https://github.com/freeCodeCamp/freeCodeCamp/pull/65879
65876,58m 3s,58m 3s,58,7m 9s,7,2,1,4,7,2026-02-13T17:53:43Z,2026-02-13T19:22:57Z,1h 29m 14s,Jeevankumar-s,https://github.com/freeCodeCamp/freeCodeCamp/pull/65876
65864,17h 2m,2 days and 1h 2m [Based on 8h on a working day],1022,2 days [Based on 8h on a working day],960,2,0,1,3,2026-02-17T22:12:14Z,2026-02-20T15:34:38Z,2d 17h 22m 24s,moT01,https://github.com/freeCodeCamp/freeCodeCamp/pull/65864
65856,0s,0s,0,0s,0,0,0,0,0,2026-02-12T11:28:03Z,2026-02-12T13:15:25Z,1h 47m 22s,Jeevankumar-s,https://github.com/freeCodeCamp/freeCodeCamp/pull/65856
65853,0s,0s,0,0s,0,1,1,1,3,2026-02-12T10:05:22Z,2026-02-12T12:45:29Z,2h 40m 7s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/65853
65841,3h,3h,180,3h,180,1,0,1,2,2026-02-11T19:01:21Z,2026-02-12T10:09:21Z,15h 8m,Jeevankumar-s,https://github.com/freeCodeCamp/freeCodeCamp/pull/65841
65831,0s,0s,0,0s,0,0,1,0,1,2026-02-11T12:52:28Z,2026-02-11T13:38:55Z,46m 27s,Raam751,https://github.com/freeCodeCamp/freeCodeCamp/pull/65831
65827,0s,0s,0,0s,0,0,0,0,0,2026-02-11T11:38:19Z,2026-02-11T13:36:12Z,1h 57m 53s,nguyenduybao1,https://github.com/freeCodeCamp/freeCodeCamp/pull/65827
65801,9h 27m,1 day and 1h 27m [Based on 8h on a working day],567,0s,0,5,0,2,7,2026-02-10T05:29:06Z,2026-02-12T15:27:50Z,2d 9h 58m 44s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/65801
65799,0s,0s,0,0s,0,0,0,0,0,2026-02-10T05:25:37Z,2026-02-10T09:03:30Z,3h 37m 53s,scissorsneedfoodtoo,https://github.com/freeCodeCamp/freeCodeCamp/pull/65799
65778,1d,3 days [Based on 8h on a working day],1440,0s,0,2,0,2,4,2026-02-12T07:38:31Z,2026-03-13T07:59:54Z,29d 0h 21m 23s,zairahira,https://github.com/freeCodeCamp/freeCodeCamp/pull/65778
65770,0s,0s,0,0s,0,1,0,1,2,2026-02-08T16:21:38Z,2026-02-09T13:24:04Z,21h 2m 26s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/65770
65767,0s,0s,0,0s,0,0,0,0,0,2026-02-08T12:33:08Z,2026-02-09T10:46:42Z,22h 13m 34s,AdityaSingh-18,https://github.com/freeCodeCamp/freeCodeCamp/pull/65767
65764,0s,0s,0,0s,0,0,0,0,0,2026-02-08T05:07:28Z,2026-02-08T08:28:49Z,3h 21m 21s,Sukruthr,https://github.com/freeCodeCamp/freeCodeCamp/pull/65764
65752,20h 39m,2 days and 4h 39m [Based on 8h on a working day],1239,1 day and 2h [Based on 8h on a working day],600,2,3,2,7,2026-02-06T20:10:07Z,2026-02-13T16:03:33Z,6d 19h 53m 26s,Jeevankumar-s,https://github.com/freeCodeCamp/freeCodeCamp/pull/65752
65750,1d 3h,3 days and 3h [Based on 8h on a working day],1620,3h,180,0,2,1,3,2026-02-06T19:30:44Z,2026-02-12T11:28:30Z,5d 15h 57m 46s,SilentDeath53,https://github.com/freeCodeCamp/freeCodeCamp/pull/65750
65748,1d 3h,3 days and 3h [Based on 8h on a working day],1620,3h,180,1,0,1,2,2026-02-06T19:21:37Z,2026-02-12T08:17:01Z,5d 12h 55m 24s,Jeevankumar-s,https://github.com/freeCodeCamp/freeCodeCamp/pull/65748
65739,23h,2 days and 7h [Based on 8h on a working day],1380,2 days and 2h 44m [Based on 8h on a working day],1124,4,0,4,8,2026-02-06T15:08:30Z,2026-02-11T09:30:41Z,4d 18h 22m 11s,Jeevankumar-s,https://github.com/freeCodeCamp/freeCodeCamp/pull/65739
65725,14h,1 day and 6h [Based on 8h on a working day],840,2h 8m 20s,128,7,1,5,13,2026-02-05T16:16:59Z,2026-02-09T09:16:01Z,3d 16h 59m 2s,bengguankoay,https://github.com/freeCodeCamp/freeCodeCamp/pull/65725
65716,8h,1 day [Based on 8h on a working day],480,0s,0,0,0,1,1,2026-02-05T10:13:10Z,2026-02-06T09:07:10Z,22h 54m,kiruthikadev-r,https://github.com/freeCodeCamp/freeCodeCamp/pull/65716
65708,2h 7m,2h 7m,127,2h 7m,127,0,0,0,0,2026-02-05T08:22:59Z,2026-02-06T19:04:27Z,1d 10h 41m 28s,Dario-DC,https://github.com/freeCodeCamp/freeCodeCamp/pull/65708
65701,0s,0s,0,0s,0,0,0,0,0,2026-02-04T09:31:09Z,2026-02-04T09:59:19Z,28m 10s,ojeytonwilliams,https://github.com/freeCodeCamp/freeCodeCamp/pull/65701
65700,8h,1 day [Based on 8h on a working day],480,0s,0,7,0,4,11,2026-02-04T09:29:29Z,2026-02-06T11:04:00Z,2d 1h 34m 31s,Dario-DC,https://github.com/freeCodeCamp/freeCodeCamp/pull/65700
65694,0s,0s,0,0s,0,0,0,0,0,2026-02-04T08:21:27Z,2026-02-04T08:49:37Z,28m 10s,ahmaxed,https://github.com/freeCodeCamp/freeCodeCamp/pull/65694
65686,3h,3h,180,3h,180,0,0,0,0,2026-02-03T19:20:24Z,2026-02-04T08:38:42Z,13h 18m 18s,Jeevankumar-s,https://github.com/freeCodeCamp/freeCodeCamp/pull/65686
65666,2d 13h,7 days and 5h [Based on 8h on a working day],3660,46m 12s,46,6,0,3,9,2026-02-02T17:25:54Z,2026-02-12T11:06:52Z,9d 17h 40m 58s,Jeevankumar-s,https://github.com/freeCodeCamp/freeCodeCamp/pull/65666
65649,0s,0s,0,0s,0,0,0,1,1,2026-02-02T09:37:19Z,2026-02-02T12:35:36Z,2h 58m 17s,Shashikant2005,https://github.com/freeCodeCamp/freeCodeCamp/pull/65649
65642,0s,0s,0,0s,0,0,0,0,0,2026-02-01T17:49:31Z,2026-02-01T18:32:48Z,43m 17s,ragini-pandey,https://github.com/freeCodeCamp/freeCodeCamp/pull/65642
